CR	RF	RF-CAT	SEXO	IDA-IN	IDA-SUP	IDA-MÉD	TC	NC	TO	ME	TC-NC-TO	TURNO	ANO	MAT	EVA	COM	TE
BRA	0,5	0,5	F	50	54	52	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	F	50	54	52	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	F	50	54	52	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA	0,5	0,5	F	55	59	57	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	F	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
BRA	0,5	0,5	F	60	64	62	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA	0,5	0,5	M	15	19	17	FIC	ACS	NSA	P	FIC-ACS-NSA	NOT	2020	1	0	1	0%
BRA	0,5	0,5	M	15	19	17	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	1	0	1	0%
BRA	0,5	0,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	3	0	3	0%
BRA	0,5	0,5	M	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	M	20	24	22	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	1	0	100%
BRA	0,5	0,5	M	25	29	27	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	2	0	2	0%
BRA	0,5	0,5	M	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	1	0	1	0%
BRA	0,5	0,5	M	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	M	35	39	37	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	M	35	39	37	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	M	45	49	47	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	M	45	49	47	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	0,5	0,5	M	55	59	57	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	1	1	F	13	17	15	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	1	0	1	0%
BRA	1	1	F	15	19	17	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA	1	1	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	5	0	5	0%
BRA	1	1	F	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	1	1	0	100%
BRA	1	1	F	20	24	22	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	1	1	F	20	24	22	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA	1	1	F	20	24	22	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	3	0	3	0%
BRA	1	1	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	2	0	2	0%
BRA	1	1	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	1	0	1	0%
BRA	1	1	F	25	29	27	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	1	1	F	25	29	27	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
BRA	1	1	F	25	29	27	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA	1	1	F	30	34	32	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	1	0	1	0%
BRA	1	1	F	35	39	37	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
BRA	1	1	M	15	19	17	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA	1	1	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	3	0	3	0%
BRA	1	1	M	20	24	22	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	1	0	100%
BRA	1	1	M	20	24	22	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA	1	1	M	25	29	27	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA	1	1	M	25	29	27	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	2	0	2	0%
BRA	1	1	M	25	29	27	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA	1	1	M	25	29	27	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
BRA	1	1	M	25	29	27	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA	1	1	M	25	29	27	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2020	2	0	2	0%
BRA	1	1	M	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	1	1	M	30	34	32	FIC	POP	NSA	P	FIC-POP-NSA	NOT	2020	1	0	1	0%
BRA	1	1	M	35	39	37	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	1	0	100%
BRA	1	1	M	35	39	37	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	1	1	M	40	44	42	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2020	1	0	1	0%
BRA	1	1	M	40	44	42	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2020	1	1	0	100%
BRA	1	1	M	45	49	47	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	15	19	17	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	15	19	17	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	2	0	2	0%
BRA	1,5	1,5	F	20	24	22	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	1	0	100%
BRA	1,5	1,5	F	25	29	27	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	25	29	27	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	30	34	32	FIC	ACS	NSA	P	FIC-ACS-NSA	NOT	2020	1	0	1	0%
BRA	1,5	1,5	F	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	1	0	100%
BRA	1,5	1,5	F	35	39	37	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	1	0	100%
BRA	1,5	1,5	F	35	39	37	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	40	44	42	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	45	49	47	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	45	49	47	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2020	1	1	0	100%
BRA	1,5	1,5	F	50	54	52	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	F	50	54	52	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	1	0	1	0%
BRA	1,5	1,5	M	20	24	22	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	M	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	2	2	0	100%
BRA	1,5	1,5	M	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	M	30	34	32	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
BRA	1,5	1,5	M	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2020	1	0	1	0%
BRA	1,5	1,5	M	40	44	42	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA	1,5	1,5	M	60	64	62	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA	2,5	2,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	1	0	1	0%
BRA	2,5	2,5	F	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	2,5	2,5	F	25	29	27	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA	2,5	2,5	F	25	29	27	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	2	0	2	0%
BRA	2,5	2,5	F	30	34	32	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	2,5	2,5	F	40	44	42	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2020	1	0	1	0%
BRA	2,5	2,5	F	55	59	57	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	2	0	2	0%
BRA	2,5	2,5	M	20	24	22	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA	2,5	2,5	M	30	34	32	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA	2,5	2,5	M	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2020	1	0	1	0%
BRA	2,5	2,5	M	40	44	42	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA	2,5	2,5	M	40	44	42	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2020	1	0	1	0%
BRA	2,5	2,5	M	60	64	62	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
BRA	3,5	3,5	F	20	24	22	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
BRA	3,5	3,5	F	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	1	0	1	0%
BRA	3,5	3,5	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA	3,5	3,5	F	40	44	42	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA	3,5	3,5	M	35	39	37	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	0	1	0%
BRA	5	5	F	60	64	62	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	1	0	1	0%
BRA	5	5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	1	0	1	0%
BRA	5	5	M	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA		ND	F	15	19	17	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	2	0	2	0%
BRA		ND	F	15	19	17	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	1	0	100%
BRA		ND	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	3	0	3	0%
BRA		ND	F	20	24	22	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	3	0	3	0%
BRA		ND	F	20	24	22	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	20	24	22	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	20	24	22	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	10	0	10	0%
BRA		ND	F	20	24	22	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	2	0	2	0%
BRA		ND	F	25	29	27	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	3	2	1	67%
BRA		ND	F	25	29	27	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	25	29	27	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	4	0	4	0%
BRA		ND	F	25	29	27	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	3	0	3	0%
BRA		ND	F	25	29	27	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	3	0	3	0%
BRA		ND	F	25	29	27	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
BRA		ND	F	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	2	1	1	50%
BRA		ND	F	30	34	32	FIC	ACS	NSA	P	FIC-ACS-NSA	NOT	2020	1	0	1	0%
BRA		ND	F	30	34	32	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	30	34	32	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	30	34	32	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	2	0	2	0%
BRA		ND	F	30	34	32	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	4	0	4	0%
BRA		ND	F	30	34	32	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	1	0	1	0%
BRA		ND	F	30	34	32	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA		ND	F	35	39	37	FIC	ACS	NSA	P	FIC-ACS-NSA	NOT	2020	1	0	1	0%
BRA		ND	F	35	39	37	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	35	39	37	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	2	1	1	50%
BRA		ND	F	35	39	37	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	35	39	37	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	6	0	6	0%
BRA		ND	F	35	39	37	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	1	0	1	0%
BRA		ND	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
BRA		ND	F	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA		ND	F	40	44	42	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	40	44	42	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	3	0	3	0%
BRA		ND	F	40	44	42	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	40	44	42	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	2	1	1	50%
BRA		ND	F	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	1	0	100%
BRA		ND	F	45	49	47	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	2	1	1	50%
BRA		ND	F	45	49	47	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	45	49	47	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	45	49	47	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	45	49	47	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	1	0	1	0%
BRA		ND	F	50	54	52	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	2	0	2	0%
BRA		ND	F	50	54	52	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	50	54	52	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	50	54	52	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	1	0	1	0%
BRA		ND	F	55	59	57	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	55	59	57	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	55	59	57	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	2	0	2	0%
BRA		ND	F	55	59	57	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	55	59	57	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	1	0	1	0%
BRA		ND	F	55	59	57	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
BRA		ND	F	60	64	62	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	0	1	0%
BRA		ND	F	60	64	62	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	3	0	3	0%
BRA		ND	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
BRA		ND	M	20	24	22	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	1	0	1	0%
BRA		ND	M	25	29	27	FIC	ACS	NSA	P	FIC-ACS-NSA	NOT	2020	1	0	1	0%
BRA		ND	M	25	29	27	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	25	29	27	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	25	29	27	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	2	0	2	0%
BRA		ND	M	30	34	32	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	30	34	32	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	3	1	2	33%
BRA		ND	M	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	2	0	2	0%
BRA		ND	M	30	34	32	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	30	34	32	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	2	0	2	0%
BRA		ND	M	30	34	32	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	1	0	1	0%
BRA		ND	M	35	39	37	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	35	39	37	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	35	39	37	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	35	39	37	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	1	0	100%
BRA		ND	M	35	39	37	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2020	1	0	1	0%
BRA		ND	M	40	44	42	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	2	1	1	50%
BRA		ND	M	45	49	47	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	45	49	47	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	45	49	47	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA		ND	M	50	54	52	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	50	54	52	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
BRA		ND	M	50	54	52	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	2	0	2	0%
BRA		ND	M	55	59	57	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	2	0	2	0%
BRA		ND	M	55	59	57	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
BRA		ND	M	55	59	57	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	2	0	2	0%
BRA		ND	M	55	59	57	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	2	1	1	50%
BRA		ND	M	60	64	62	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
BRA		ND					FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	2	0	2	0%
IND	2,5	2,5	M	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	0	1	0%
PAR	0,5	0,5	F	15	19	17	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	15	19	17	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	15	19	17	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	15	19	17	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	28	0	28	0%
PAR	0,5	0,5	F	15	19	17	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	2	1	1	50%
PAR	0,5	0,5	F	15	19	17	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	1	0	100%
PAR	0,5	0,5	F	20	24	22	FIC	ACS	NSA	P	FIC-ACS-NSA	NOT	2020	1	0	1	0%
PAR	0,5	0,5	F	20	24	22	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	2	0	2	0%
PAR	0,5	0,5	F	20	24	22	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	2	0	2	0%
PAR	0,5	0,5	F	20	24	22	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	4	0	4	0%
PAR	0,5	0,5	F	20	24	22	FIC	POP	NSA	P	FIC-POP-NSA	NOT	2020	1	0	1	0%
PAR	0,5	0,5	F	20	24	22	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	4	0	4	0%
PAR	0,5	0,5	F	20	24	22	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	2	0	2	0%
PAR	0,5	0,5	F	20	24	22	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	4	2	2	50%
PAR	0,5	0,5	F	20	24	22	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	1	0	100%
PAR	0,5	0,5	F	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	NOT	2020	1	0	1	0%
PAR	0,5	0,5	F	20	24	22	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2020	1	0	1	0%
PAR	0,5	0,5	F	25	29	27	FIC	APS	NSA	D	FIC-APS-NSA	NSA	2020	1	1	0	100%
PAR	0,5	0,5	F	25	29	27	FIC	APC	NSA	D	FIC-APC-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	25	29	27	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	3	0	3	0%
PAR	0,5	0,5	F	25	29	27	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	25	29	27	FIC	POP	NSA	P	FIC-POP-NSA	NOT	2020	1	0	1	0%
PAR	0,5	0,5	F	25	29	27	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	3	0	3	0%
PAR	0,5	0,5	F	25	29	27	TÉC	PES	SUB	P	TÉC-PES-SUB	VES	2020	1	1	0	100%
PAR	0,5	0,5	F	25	29	27	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	4	1	3	25%
PAR	0,5	0,5	F	25	29	27	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	FIC	ACS	NSA	P	FIC-ACS-NSA	NOT	2020	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	FIC	AL	NSA	D	FIC-AL-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	3	0	3	0%
PAR	0,5	0,5	F	30	34	32	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	2	0	2	0%
PAR	0,5	0,5	F	30	34	32	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	1	0	1	0%
PAR	0,5	0,5	F	30	34	32	TÉC	SJ	SUB	P	TÉC-SJ-SUB	NOT	2020	4	2	2	50%
PAR	0,5	0,5	F	35	39	37	FIC	ACS	NSA	P	FIC-ACS-NSA	NOT	2020	5	0	5	0%
PAR	0,5	0,5	F	35	39	37	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	35	39	37	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	2	0	2	0%
PAR	0,5	0,5	F	35	39	37	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	35	39	37	FIC	CTUCAL	NSA	D	FIC-CTUCAL-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	35	39	37	FIC	OE	NSA	D	FIC-OE-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	35	39	37	FIC	DES	NSA	P	FIC-DES-NSA	NOT	2020	2	0	2	0%
PAR	0,5	0,5	F	35	39	37	TÉC	GT	SUB	P	TÉC-GT-SUB	VES	2020	1	1	0	100%
PAR	0,5	0,5	F	35	39	37	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	1	0	100%
PAR	0,5	0,5	F	40	44	42	FIC	AC	NSA	D	FIC-AC-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	40	44	42	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	2	0	2	0%
PAR	0,5	0,5	F	40	44	42	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	1	0	100%
PAR	0,5	0,5	F	45	49	47	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	45	49	47	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	2	0	2	0%
PAR	0,5	0,5	F	45	49	47	TÉC	TI	SUB	P	TÉC-TI-SUB	NOT	2020	1	0	1	0%
PAR	0,5	0,5	F	50	54	52	FIC	ACO	NSA	D	FIC-ACO-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	F	50	54	52	TÉC	TA	SUB	P	TÉC-TA-SUB	VES	2020	1	1	0	100%
PAR	0,5	0,5	M	15	19	17	FIC	AP	NSA	D	FIC-AP-NSA	NSA	2020	1	0	1	0%
PAR	0,5	0,5	M	15	19	17	TÉC	SJ	INT	P	TÉC-SJ-INT	INT	2020	9	0	9	0%
